5.559259214244297254e+03
6.830746679603680604e+02
1.849853325099362792e+03
8.646669909667039065e+02
4.970053020543562525e+03
4.353933274509147964e+02
9.960796742039168521e+02
2.465918874113013771e+03
1.714054139004334502e+03
1.250725576529078171e+04
1.381064770497699283e+04
4.230840658517092379e+03
2.773794665280925074e+02
2.342735675233674101e+03
1.887132049531355278e+03
3.427153661097736403e+03
