257.1757947,-1.464257479,-1.226978183,-2.088421822,-1.64613831,-1.72299242,-1.179165006,0.3109219,-2.41988068,0.709866215,-1.395017084,-1.355562771,1.347061538,-0.10639138,1.711360783,0.84966743,-1.410441208
2709.142931,-0.746664345,-0.627255738,-0.493627429,-0.29964146,-0.805466056,0.032410435,-0.208771745,-0.268495589,-0.685236526,0.749302192,0.707916623,-1.245595908,-0.256069037,-0.794241607,-1.002738853,-0.381466551
3102.037384,-0.422175199,-0.437365621,-0.929427505,-0.434031576,-0.703649223,-0.763326883,-0.035364461,-2.482420945,-0.259611976,0.242396956,0.287187948,-0.106841735,-0.044333042,-1.002962898,-1.085271806,0.356679012
2063.922202,-1.331654906,-1.168844342,-0.893931925,-1.288054705,-1.442705393,-1.23792851,-0.188256594,0.73840282,0.189658933,-2.223221631,-2.274812414,1.194686091,-0.151787814,3.226833323,-0.27828293,-0.837416808
5640.848503,-0.430843294,-0.088289402,-0.013874802,-0.568823278,-0.581665337,0.241150841,2.22630937,-0.243479388,0.213304391,0.669179439,0.556975486,-0.285134643,-0.003201238,0.195496739,1.665826634,1.490036146
1625.407769,-0.634281039,-0.134651795,-0.062179185,0.077268206,-0.369204104,-0.595148504,-0.310823967,-0.037096561,-0.602476522,0.482765215,0.40531855,-1.157289548,-0.256045033,-0.533004256,-1.167804759,0.371960814
33982.95043,1.974200845,1.765651345,0.878437281,1.602874517,1.711629987,1.524686098,8.047374933,0.275604764,-0.295081064,1.145975493,1.223381689,-0.133624528,-0.134419632,-0.835813786,0.611238899,1.400072093
38242.04252,1.955382466,1.720301867,1.104676485,1.613273978,1.863113046,1.35419035,-0.248685962,-0.087128725,-0.874402892,1.034834222,1.059883694,-0.52127817,-0.219564781,-0.949932422,1.454909087,0.442757862
1578.36733,-0.989110589,-0.680649102,-1.114907503,-0.548765302,-0.743323624,-1.08231163,-0.057927594,0.438209357,-0.649768339,-0.015652868,-0.065774903,-0.314254471,-0.218416953,-0.253680366,-0.461689493,-0.137216736
23405.87955,1.330680847,1.174265146,0.957021713,1.096247435,1.332612276,0.97856307,-0.787930903,0.944785408,0.367002571,0.484381816,0.443382679,0.314066411,-0.274839532,-0.284572702,0.180233476,1.153145803
18418.07267,0.46535936,0.404122442,-0.02396623,0.687685966,0.646939933,-0.805771828,-0.859800569,-1.018978769,1.029085304,0.438510782,0.636500488,3.345652338,-0.27107618,-0.868613561,-1.65383215,1.417339665
485.8528881,-1.412445426,-0.864908993,-1.841483593,-1.03245461,-0.966674387,-0.604699731,-0.662494001,0.181794366,1.21825167,-0.325737016,-0.170323814,-0.042219056,0.723088465,1.021427407,-0.296623586,-1.24147801
14223.7777,1.306797147,1.260947824,1.150730371,1.159974694,1.282811284,1.05988133,-0.691585742,0.775926883,0.201481662,0.451948772,0.48577594,-0.730257463,-0.275226034,-0.122463055,-0.434178508,-0.976852458
3126.367778,-0.872314155,-1.100243211,0.347500145,-1.475216269,-1.194455385,-1.770317912,1.244305931,-0.112144927,-1.406434256,0.317467833,-0.075093496,-1.354380166,-0.209521373,-0.700749728,1.014733337,0.724650987
36967.28292,1.34454453,1.736864567,0.782154262,1.248170614,1.240188241,1.411719799,-0.570127981,-0.437354352,-1.583777893,1.004522966,1.02184862,-0.600938083,-0.20381364,-0.981853591,1.528271712,1.805730544
3933.234373,-0.265379786,-0.152609929,0.107991911,-0.054227252,-0.156783581,0.746059477,0.043136633,-0.487386517,0.721689846,0.003241148,-0.049628485,0.626817454,-0.27516119,0.647086597,-1.039420165,-0.399597503
587.0802124,-0.970942497,-0.624811351,0.450789601,-0.573197603,-0.591008484,0.01257655,0.348089206,0.85097501,0.473408032,-1.349651238,-1.351368347,1.022240697,-0.219882962,1.265024352,-0.993568525,-0.672813672
1257.54864,0.747862399,0.280391008,1.304767966,-0.429997623,0.363543928,-1.033903718,0.077572258,0.682116486,0.343356211,-0.685531622,-0.500991244,0.664273643,-0.272586717,0.08680452,-0.800991634,-1.062067929
1046.427843,-0.762389362,-0.680158377,-0.98233521,-0.628722072,-0.801573098,-0.171665609,0.668597999,0.532019755,0.804449849,-0.622585248,-0.650292118,0.123225323,-0.213283494,0.695168655,-0.104046696,0.372392504
2928.26359,-0.198875815,-0.717271864,-0.46745941,-0.491104275,-0.557779431,0.180182308,0.11777069,-1.306663892,-2.151277443,0.592491961,0.600913921,-0.815905876,-0.250317404,-0.849193181,-0.122387352,-0.706485439
5327.853518,1.141266823,0.658906579,1.056233168,0.673018932,0.603888214,0.574014544,-0.392372584,1.157422404,0.733512575,-1.608913513,-1.623593828,-0.007630094,-0.264099195,-0.001843645,-0.635925727,-0.021351323
4730.653468,-0.169980109,-0.099332921,-0.231576845,0.03330915,-0.492363393,0.445943087,0.484032297,0.394431362,0.875387124,0.384253634,0.248534803,-0.168965222,1.041844764,0.481635516,-0.865183931,1.177061391
3852.977756,0.058432888,0.193491429,0.131644532,0.643794596,-0.15963693,0.573656976,0.642383919,-0.499894617,-2.174923351,0.438712857,0.326651979,-1.257670551,-0.222979336,-0.26459238,0.372810367,0.648241977
406.9988374,-0.090967983,-0.595501244,-0.075130865,-0.417010754,-0.512441039,-0.459601909,0.477236257,1.520156132,1.856688946,-1.743495489,-1.728737038,0.873455671,-0.183216176,1.795538527,-0.580903759,-1.469064618
140.8151356,-0.899686992,-1.260076165,-1.514644861,-1.358372211,-1.184576631,-0.638149679,-0.422783686,1.926667854,0.851741666,-1.771887032,-1.824508827,1.187674931,-0.221619522,-0.432155758,1.14311793,-1.994085166
2049.615693,0.343925476,-0.226647973,0.781964123,-0.314581066,0.309484601,0.485791206,-0.49370409,-0.287257621,0.981793487,0.132063985,0.214303236,-0.260443651,-0.273824946,0.797496671,-0.635925727,0.091578603
472.4488559,-1.179007769,-0.965288281,-0.421250552,-0.48646313,-1.186448336,-1.012951732,0.155997681,1.470123729,1.312835304,-0.671588445,-0.712244387,0.019355797,-0.183929075,-0.143071602,-0.755139993,-1.571072803
915.0912877,-1.160717607,-0.880549073,-0.176222757,-0.86134547,-1.180698276,-1.016579151,0.344331221,0.594560019,0.177835302,-1.936679226,-1.912000064,0.623654448,-0.150289831,1.937963756,-0.837672946,-0.303330785
36028.23249,1.862457871,1.908695459,0.790628552,1.560771823,1.660792828,1.495632648,4.288890493,0.519511892,-0.247789247,1.085352982,1.163951885,-0.336330119,-0.051022393,-0.901886782,0.281107086,1.059987248
332.9466401,-1.207323313,-1.59588778,-1.42369175,-1.329167247,-1.481428742,-0.946479142,0.884996053,1.182438605,1.265543487,-2.606355905,-2.686407389,0.087299706,-0.248762219,1.348423642,-0.690947696,-0.755525345
660.1815568,-1.43051064,-1.349031806,-1.393231511,-1.173050523,-1.452867389,-1.259667993,0.778573889,0.72589448,0.556168937,-2.340122042,-2.335988134,1.25968569,-0.206687636,3.170060804,-1.057760821,-1.45766802
7728.611897,1.45337677,1.216470122,0.851271451,1.417313337,1.273614883,1.244145393,-0.534684986,-0.893898239,-0.20049743,1.002603253,0.984790835,-0.238988019,-0.164498881,-0.008080382,-0.27828293,1.376026998
1740.096726,-0.636326015,-0.092118099,-0.476680934,-0.129406452,-0.487331033,-1.495766521,-0.549336223,0.869737281,0.567991666,0.342120988,0.457252275,-0.57782582,8.846362529,-1.041931126,0.207744461,-0.563164585
3386.025478,-0.117230393,-0.162764907,-2.03567338,0.054956157,-0.666841567,-0.300306857,-0.693932133,0.025443704,0.745335303,0.413150364,0.294483286,-0.142217914,0.02577173,0.432269692,-0.544222446,0.777619266
614.8613273,-0.825074196,-1.637722254,-0.388051629,-1.562469006,-1.027677894,-0.63031441,-0.479527433,-1.256631728,0.579814395,-1.030675789,-1.0217416,0.531489756,-0.272814371,0.701988095,-1.378722306,-1.195546266
213.310459,-1.428542256,-1.589170814,-2.170569181,-1.619515061,-1.571019292,-1.552344441,-0.426606899,1.151168473,-0.188674701,-1.701564918,-1.722566903,1.017069367,0.115374145,1.743814579,-0.553392774,-0.780908677
1737.611546,-1.016284704,-1.280162334,-1.157196999,-1.295768261,-1.460877657,-1.079108238,-0.351447552,0.932277546,-0.35419561,-1.746425577,-1.730879152,0.654057658,-0.252628799,1.789893597,-0.874354259,0.233992908
4700.014926,0.386167228,0.14825432,0.705754519,0.578442991,0.512833118,0.813976049,-0.684248753,-0.537418681,0.686220757,0.862565251,0.925051996,-0.059579647,-0.247416948,0.292771632,1.564953025,0.436066678
942.2163849,-1.239615083,-1.339380741,-2.302720547,-0.907213449,-1.504271269,-1.379282951,-0.297941398,-0.124653027,0.887209853,-2.35810672,-2.360034753,0.180819725,-0.150249921,1.905550931,-0.874354259,-0.376933814
10224.24059,0.140602946,0.479289174,0.428030312,0.48852089,0.091703527,0.429839343,-0.142962755,-0.393576119,-1.583777893,0.694337781,0.617276927,-0.893866351,-0.246058226,-0.885807836,0.336129055,0.036192863
3786.875329,0.306200743,-0.544651806,0.404208839,-1.432844162,-0.993694603,-1.863944173,0.33374381,-0.868882037,-0.886226523,0.806691503,0.908319205,-0.82495287,-0.198338115,-0.090004707,1.647485978,0.887829549
24738.00939,0.892232835,1.18206203,0.465054154,1.269658685,0.903313041,0.986860156,-0.427833979,0.062967767,-0.188674701,0.888127744,0.979518751,0.058549083,-0.269917498,-1.06812087,-0.177409321,0.548262731
13317.72983,0.463591695,0.966202021,0.906054854,1.110459924,0.821469903,0.879003823,0.290258108,-0.124653027,-0.708882885,0.721617911,0.690890645,-0.850903553,-0.205684927,-0.968137321,-0.094876368,0.778525813
48816.83586,2.306984663,2.140621901,1.039974213,1.670044661,1.945328116,1.767957211,0.717267214,0.494495691,-0.389663796,0.832759183,0.898762892,-0.767634846,-0.239218102,-1.082984335,1.730018931,1.307517903
910.3645074,-0.681555152,-0.823317289,-0.777712405,-0.76625663,-0.911815882,-1.059838414,-0.861439553,-1.206599563,-1.016278343,-1.262455859,-1.251919834,-0.089653974,-0.271696264,-0.581596178,-0.663436712,0.914896469
3681.065415,-0.590005279,-0.552154303,-0.229424864,-0.380362302,-0.681109607,-0.086679973,-0.539517737,-0.224717356,0.686220757,0.299079005,0.233455481,-0.043970854,-0.212498592,1.259015232,-0.067365383,0.509238017
3021.942767,-0.749744654,-0.916829705,-0.803726554,-0.810266495,-0.83613956,-0.425974071,-0.518955315,0.169286265,1.182782582,0.530151812,0.497432105,0.070512772,-0.181023664,0.661544902,-0.186579649,0.265204046
1196.733309,-0.517811418,-0.391618907,-0.646007717,-0.414274931,0.026409149,-0.95284766,-0.740318462,-2.025876939,0.095075299,-0.012217593,-0.0124492,0.165469685,0.247305557,-0.080248993,-1.470425587,-0.541364275
2874.257256,-0.415667087,-0.321660817,-0.029463554,-0.046952788,-0.469381213,-0.013514465,-0.431807384,-0.493640448,0.35517894,0.293724016,0.068689651,-0.70868416,-0.23552471,0.600861903,-0.67260704,0.262484403
13129.59818,-1.607176304,-1.45484519,-0.450969279,-1.383465409,-1.431761742,-1.666149497,-0.101825804,1.732793128,2.104969858,-1.724601473,-1.718636612,1.003298135,-0.272763747,1.626827954,-0.003173086,-0.721421889
262.0745298,-0.207431585,-0.973085105,-0.780345261,-1.795557261,-0.843341708,-2.142034292,-0.321826017,1.595204259,1.738459854,-1.116658718,-1.186063687,0.922942141,-0.247812828,0.565717661,0.363640039,-1.583375949
10338.31726,0.972815812,0.991717577,0.586085141,1.338685393,0.923800647,1.010106802,0.739093638,0.044205736,-1.099038347,0.620580392,0.327444376,-1.282305096,-0.267662801,-0.701113917,0.070189539,0.568422623
161.8769539,-0.769132316,-0.88457197,-1.655880213,-1.10695374,-0.865017593,-1.22082448,-0.250227069,1.613966529,1.915803491,-1.444424431,-1.441189232,0.753759164,0.25896653,0.875833733,0.30861807,-1.721041672
3658.617477,-0.61113584,-0.114561334,0.397039682,-0.405763805,-0.06303113,0.080487005,-0.104969261,-0.906406339,-0.105913796,-0.06283739,-0.114018697,-0.678368473,-0.27139245,-0.230700038,-0.874354259,-0.245916106
38969.17163,2.349600315,2.157755375,1.589983106,1.687086225,1.953630447,1.70030582,0.7025981,0.263096663,-1.099038347,1.044937974,1.004151745,-0.727099979,-0.240431117,-1.000896126,1.7850409,1.180126385
34879.72633,1.350132704,1.706714034,0.380304635,1.221971989,1.399864316,1.474484563,0.204040425,-0.168431022,-1.453725622,1.196494253,1.149952864,-0.477239397,0.164989105,-0.988782288,-0.535052118,0.930825805
6865.323497,-0.545076549,-0.839241207,0.313978434,-0.231990919,-0.462437719,-0.875595927,0.001852935,0.11300017,-1.252736527,-1.296101353,-1.091237492,0.413054305,-0.267501832,1.727234872,-0.810161962,1.202401554
433.2915831,-0.707912207,-0.667598963,0.249528542,-0.516270638,-0.280513614,-0.97121942,-0.035967043,1.194946468,1.040908033,-1.304891617,-1.261904041,1.027343237,-0.267062598,1.426988323,-0.443348837,-0.139245675
1530.057521,-0.359255075,-0.42435801,-0.682402313,-0.509189248,-0.726484597,-0.121943958,-0.453396027,0.175540435,-0.165028342,0.478824752,0.373139292,-1.726620824,-0.247821736,-0.08999105,-0.791821306,-0.133720052
34696.62092,1.859514952,1.54340601,0.866698146,1.495101333,1.656294107,1.462617755,-0.335007122,-0.124653027,-0.957163797,0.994419214,1.016565971,-0.969353401,0.299982076,-0.97732399,1.262332196,0.767863087
501.7240746,-0.362756491,-0.155174509,0.179591626,-0.107817948,-0.141016692,0.239893958,-0.178015036,0.938531477,-0.35419561,-1.254777007,-1.174299227,0.643782583,-0.127458567,0.450165031,-0.654266384,-0.356558078
22551.73574,0.366725296,0.718940496,0.511590302,0.926502287,0.775523484,1.03379631,0.01767192,-0.65624528,-1.181799252,0.994419214,1.049846661,-0.756848105,-0.200253749,-0.968428673,-0.461689493,0.815219405
2064.047183,-0.632106066,-0.69747442,-0.856412828,-0.393545419,-1.095206618,-0.340887398,-0.475395874,-0.481132347,1.50200167,0.129335972,0.010974067,0.48991105,-0.184884681,0.998510812,-0.901865243,-0.362429053
303.7609661,-1.008442402,-1.05840981,-1.177707553,-1.056690812,-1.35512948,-1.140302658,0.17699487,0.700878518,0.426117117,-1.921624636,-1.83645818,0.36133965,-0.209479224,2.403497502,0.11604118,-0.982550757
401.147289,-1.095466971,-1.38074708,-0.568521857,-1.117548108,-1.278250575,-0.374271661,-0.161793338,0.85097501,0.449762574,-1.883735566,-1.863241211,0.364206449,-0.266906948,1.60684308,-0.369986212,-0.634609167
1110.957717,-0.57629478,-0.484324425,-0.445624262,-0.512839198,-0.729445636,-0.182931542,1.215354982,-0.825103804,0.839918937,-0.370496637,-0.429075898,-0.907648438,-0.271947571,0.973495577,1.170628915,-1.177069963
465.3101354,-1.448348999,-1.375743866,-1.821119666,-1.233299971,-1.689442277,-1.248314738,-0.508649753,0.36316123,-0.614299251,-1.093723201,-1.122597939,0.017796184,-0.212317734,-0.11133708,-1.323700337,-0.495734714
1405.78216,-0.742228746,-0.640089512,-0.648855805,-0.549925148,-0.772791564,-0.313421369,-0.304582999,-0.812595942,1.06455349,0.203699587,0.20982355,0.194706331,-0.228995698,0.834757762,0.492024633,-0.304410008
11155.96145,0.615888834,0.795119882,0.982655823,1.112411618,0.825875521,1.156978846,0.812299442,-0.606212877,-1.938465168,0.499335369,0.336160748,-1.055624166,-0.206553743,-0.764719533,-0.81933229,0.465637396
56445.53614,2.327442646,1.994874835,1.454419971,1.609298825,1.974423766,1.591965318,0.733566536,1.138660611,0.650751669,1.166182997,1.294961586,0.026107734,-0.275067031,-0.871049075,1.399887118,1.617514002
729.000727,-0.397073179,-0.084037185,-0.990955055,-0.244755432,0.159547791,0.393360615,-0.353443053,-0.981454466,1.017262575,-0.659362905,-0.543719952,0.022665084,7.730916374,-0.066286895,-0.892694915,-1.136750181
1263.481446,-0.855056643,-0.442579359,-1.484861612,-0.542484105,-0.820310295,-0.158275262,-0.492972962,-0.162177091,1.265543487,-0.278350419,-0.257315841,-0.128287071,1.306199585,-0.055734518,-0.617585071,-0.415742683
3135.187408,-0.43661195,-0.621026456,-0.814647853,-1.284516215,-0.772185385,-1.295904875,0.001437764,-2.075909222,-0.034976521,0.157727515,0.258505804,-0.238127169,0.213574925,-0.493908562,-1.277848697,0.51761279
50815.64169,1.574226499,1.733453393,1.288949847,1.535082102,1.580155611,1.614630818,0.181184868,-0.043350492,-0.259611976,0.943900454,1.017886633,0.387830912,-0.24803228,-0.82834791,-0.434178508,0.211933584
20611.17931,0.808449686,1.083085656,-1.286818266,0.882017791,0.813441753,0.613543928,-0.701029262,-0.15592316,-1.654715168,1.034834222,1.148632202,0.135391087,-0.228646362,-0.886590843,-0.27828293,1.551940394
31973.93394,0.397337377,0.577065527,0.468802571,0.96502912,0.468319267,1.024081349,-0.372305169,-0.931422302,-1.607423802,1.176286749,1.217042509,-0.636555196,0.128530127,-1.065362138,-0.599244415,0.525383198
4238.315843,-0.397042125,-0.084269188,-0.280400187,0.231159985,-0.48490712,0.45536232,-0.687994985,0.306874896,0.177835302,0.428508067,0.420548428,-0.717333647,-0.258643524,0.529831383,-0.580903759,-0.118999446
35781.17005,1.21005857,1.345340133,0.987478673,1.24047637,1.240269899,0.996487856,-0.740600754,-0.26224142,-0.165028342,1.367247661,1.340735742,-0.929180677,0.617019071,-1.10060198,-0.828502618,1.312784513
2326.495159,0.328823268,0.074761137,-0.132027775,0.166891828,0.408533961,-0.514261425,-0.740355683,-2.519945068,-0.850757434,0.226230953,0.335091011,0.438138683,-0.239277109,-0.539245545,-1.149464103,1.105530471
